           flux         loglam           ivar
              E              E              E
                                             
   6.923879E+00   3.918000E+00   1.781628E+00
   7.068617E+00   3.918100E+00   1.327888E+00
   6.401547E+00   3.918200E+00   9.353734E-01
   6.237840E+00   3.918300E+00   8.545816E-01
   7.242699E+00   3.918400E+00   1.217829E+00
   5.228993E+00   3.918500E+00   1.076466E+00
   5.133338E+00   3.918600E+00   5.460830E-01
   5.797620E+00   3.918700E+00   6.092718E-01
   7.762501E+00   3.918800E+00   1.568938E+00
   6.625745E+00   3.918900E+00   1.710701E+00
   5.887712E+00   3.919000E+00   1.051348E+00
   8.513842E+00   3.919100E+00   6.277526E-01
   3.371534E+00   3.919200E+00   5.954393E-01
   7.840094E+00   3.919300E+00   1.170529E+00
   5.817281E+00   3.919400E+00   2.347865E+00
   6.113537E+00   3.919500E+00   2.607476E+00
   6.489731E+00   3.919600E+00   2.368197E+00
   5.973706E+00   3.919700E+00   1.670034E+00
   6.465171E+00   3.919800E+00   1.050108E+00
   6.003921E+00   3.919900E+00   1.515348E+00
   5.344912E+00   3.920000E+00   3.002777E+00
   6.718117E+00   3.920100E+00   2.912019E+00
   5.141267E+00   3.920200E+00   3.005594E+00
   7.136178E+00   3.920300E+00   2.788016E+00
   6.043048E+00   3.920400E+00   3.075753E+00
   5.793010E+00   3.920500E+00   3.080996E+00
   5.449716E+00   3.920600E+00   3.011956E+00
   6.414941E+00   3.920700E+00   2.780932E+00
   5.721681E+00   3.920800E+00   2.796160E+00
   6.975522E+00   3.920900E+00   2.726898E+00
   5.120811E+00   3.921000E+00   2.765893E+00
   6.069776E+00   3.921100E+00   2.555855E+00
   7.790450E+00   3.921200E+00   2.387243E+00
   5.167610E+00   3.921300E+00   2.174782E+00
   7.220568E+00   3.921400E+00   8.781958E-01
   7.639762E+00   3.921500E+00   3.225015E-01
   6.663668E+00   3.921600E+00   3.064326E-01
   5.502195E+00   3.921700E+00   8.646716E-01
   5.942480E+00   3.921800E+00   1.564253E+00
   5.870173E+00   3.921900E+00   1.059841E+00
   3.390924E+00   3.922000E+00   8.093271E-01
   7.640647E+00   3.922100E+00   1.116878E+00
   6.665890E+00   3.922200E+00   2.516524E+00
   5.378301E+00   3.922300E+00   2.567006E+00
   6.351081E+00   3.922400E+00   2.259444E+00
   5.302355E+00   3.922500E+00   1.636037E+00
   7.353755E+00   3.922600E+00   1.392220E+00
   7.236006E+00   3.922700E+00   1.836092E+00
   6.534440E+00   3.922800E+00   2.583413E+00
   6.406838E+00   3.922900E+00   2.726955E+00
   6.992624E+00   3.923000E+00   2.746609E+00
   5.939521E+00   3.923100E+00   2.960231E+00
   6.378800E+00   3.923200E+00   2.864652E+00
   6.604657E+00   3.923300E+00   2.444142E+00
   5.640749E+00   3.923400E+00   1.247559E+00
   5.978333E+00   3.923500E+00   7.764586E-01
   5.408810E+00   3.923600E+00   1.182804E+00
   5.977408E+00   3.923700E+00   1.816523E+00
   6.521433E+00   3.923800E+00   2.200233E+00
   6.179038E+00   3.923900E+00   2.894225E+00
   5.633276E+00   3.924000E+00   2.844530E+00
   5.467349E+00   3.924100E+00   2.520327E+00
   6.435768E+00   3.924200E+00   1.567266E+00
   7.702290E+00   3.924300E+00   4.170767E-01
   2.214532E+00   3.924400E+00   2.864001E-01
   7.343482E+00   3.924500E+00   5.798691E-01
   7.951596E+00   3.924600E+00   1.861023E+00
   7.117771E+00   3.924700E+00   2.896194E+00
   7.456382E+00   3.924800E+00   2.787076E+00
   6.040386E+00   3.924900E+00   2.822616E+00
   6.359939E+00   3.925000E+00   2.745854E+00
   7.874540E+00   3.925100E+00   1.312924E+00
   6.149012E+00   3.925200E+00   5.958345E-01
   6.997571E+00   3.925300E+00   9.339838E-01
   7.261564E+00   3.925400E+00   2.069146E+00
   6.908113E+00   3.925500E+00   2.597587E+00
   7.069496E+00   3.925600E+00   2.678715E+00
   5.892097E+00   3.925700E+00   2.627009E+00
   6.905331E+00   3.925800E+00   1.514632E+00
   5.650970E+00   3.925900E+00   4.146357E-01
   2.790341E+00   3.926000E+00   2.549358E-01
   7.163063E+00   3.926100E+00   4.990436E-01
   6.583591E+00   3.926200E+00   1.661661E+00
   6.463140E+00   3.926300E+00   2.425983E+00
   6.146730E+00   3.926400E+00   2.772218E+00
   7.436322E+00   3.926500E+00   2.730958E+00
   6.650610E+00   3.926600E+00   2.765514E+00
   7.923300E+00   3.926700E+00   2.324356E+00
   6.686357E+00   3.926800E+00   1.924634E+00
   8.645492E+00   3.926900E+00   1.565176E+00
   6.207911E+00   3.927000E+00   9.824548E-01
   6.111079E+00   3.927100E+00   5.174518E-01
   5.191364E+00   3.927200E+00   7.249581E-01
   7.744818E+00   3.927300E+00   1.523351E+00
   6.606103E+00   3.927400E+00   2.323006E+00
   7.522243E+00   3.927500E+00   2.316100E+00
   4.535536E+00   3.927600E+00   1.585132E+00
   9.696376E+00   3.927700E+00   5.692508E-01
   2.438878E+00   3.927800E+00   2.492981E-01
   8.324862E+00   3.927900E+00   5.606261E-01
   6.127699E+00   3.928000E+00   1.871857E+00
   6.682912E+00   3.928100E+00   2.469568E+00
   6.335104E+00   3.928200E+00   2.535831E+00
   5.951615E+00   3.928300E+00   2.499600E+00
   5.889211E+00   3.928400E+00   2.768827E+00
   5.736907E+00   3.928500E+00   2.843076E+00
   6.087864E+00   3.928600E+00   2.816155E+00
   4.927790E+00   3.928700E+00   2.898747E+00
   6.321388E+00   3.928800E+00   2.887402E+00
   6.131749E+00   3.928900E+00   2.299762E+00
   7.268974E+00   3.929000E+00   2.042874E+00
   5.963794E+00   3.929100E+00   1.685353E+00
   5.718609E+00   3.929200E+00   9.709604E-01
   4.617439E+00   3.929300E+00   1.189959E+00
   6.579085E+00   3.929400E+00   2.094966E+00
   6.216641E+00   3.929500E+00   2.510395E+00
   6.189985E+00   3.929600E+00   2.063696E+00
   6.914877E+00   3.929700E+00   7.970912E-01
   6.548689E+00   3.929800E+00   4.182826E-01
   4.168277E+00   3.929900E+00   6.944515E-01
   7.264275E+00   3.930000E+00   1.829048E+00
   6.040754E+00   3.930100E+00   2.705434E+00
   6.242527E+00   3.930200E+00   2.155681E+00
   5.524455E+00   3.930300E+00   2.175686E+00
   6.657592E+00   3.930400E+00   2.889222E+00
   5.028353E+00   3.930500E+00   2.968025E+00
   5.582618E+00   3.930600E+00   2.676001E+00
   6.889034E+00   3.930700E+00   2.421849E+00
   6.528712E+00   3.930800E+00   2.483075E+00
   5.619555E+00   3.930900E+00   2.806457E+00
   4.798897E+00   3.931000E+00   3.019840E+00
   5.108274E+00   3.931100E+00   3.008543E+00
   5.875641E+00   3.931200E+00   2.722792E+00
   5.479045E+00   3.931300E+00   2.611176E+00
   5.513443E+00   3.931400E+00   2.217244E+00
   5.522791E+00   3.931500E+00   1.696147E+00
   5.162904E+00   3.931600E+00   1.740434E+00
   5.608098E+00   3.931700E+00   2.313015E+00
   6.443257E+00   3.931800E+00   2.467905E+00
   6.092302E+00   3.931900E+00   1.865647E+00
   5.125517E+00   3.932000E+00   1.097329E+00
   6.513269E+00   3.932100E+00   9.867318E-01
   4.747633E+00   3.932200E+00   1.806809E+00
   5.817742E+00   3.932300E+00   2.534876E+00
   6.491696E+00   3.932400E+00   2.666526E+00
   6.077830E+00   3.932500E+00   2.798361E+00
   6.384738E+00   3.932600E+00   2.666951E+00
   5.752104E+00   3.932700E+00   2.488817E+00
   5.714644E+00   3.932800E+00   2.357533E+00
   5.461653E+00   3.932900E+00   2.514143E+00
   5.579480E+00   3.933000E+00   2.687289E+00
   5.301089E+00   3.933100E+00   2.763070E+00
   6.309446E+00   3.933200E+00   2.547719E+00
   5.549308E+00   3.933300E+00   2.533065E+00
   5.561524E+00   3.933400E+00   2.313551E+00
   5.270855E+00   3.933500E+00   2.282298E+00
   7.083629E+00   3.933600E+00   2.324059E+00
   5.321458E+00   3.933700E+00   2.475040E+00
   4.907428E+00   3.933800E+00   2.403061E+00
   5.101533E+00   3.933900E+00   2.234722E+00
   6.507008E+00   3.934000E+00   1.834275E+00
   5.694219E+00   3.934100E+00   1.877735E+00
   6.285473E+00   3.934200E+00   2.196844E+00
   6.057635E+00   3.934300E+00   2.241550E+00
   5.546380E+00   3.934400E+00   1.813929E+00
   6.269469E+00   3.934500E+00   1.451187E+00
   5.022828E+00   3.934600E+00   1.657777E+00
   5.599829E+00   3.934700E+00   1.982929E+00
   4.474646E+00   3.934800E+00   2.204800E+00
   6.674281E+00   3.934900E+00   2.263706E+00
   5.910210E+00   3.935000E+00   2.297645E+00
   5.645590E+00   3.935100E+00   2.261067E+00
   5.196227E+00   3.935200E+00   2.013791E+00
   6.243157E+00   3.935300E+00   1.599992E+00
   6.730460E+00   3.935400E+00   1.480878E+00
   5.198950E+00   3.935500E+00   1.389231E+00
   7.350669E+00   3.935600E+00   1.138537E+00
   6.520405E+00   3.935700E+00   9.621779E-01
   7.719233E+00   3.935800E+00   8.716526E-01
   7.750699E+00   3.935900E+00   8.896338E-01
   5.644599E+00   3.936000E+00   8.346379E-01
   4.338417E+00   3.936100E+00   7.669763E-01
   3.528464E+00   3.936200E+00   7.521764E-01
   7.451128E+00   3.936300E+00   6.883105E-01
   3.918529E+00   3.936400E+00   9.020153E-01
   5.349172E+00   3.936500E+00   1.030034E+00
   5.678278E+00   3.936600E+00   1.000163E+00
   5.419409E+00   3.936700E+00   1.189086E+00
   4.788191E+00   3.936800E+00   1.631338E+00
   4.327060E+00   3.936900E+00   1.672184E+00
   5.709940E+00   3.937000E+00   1.264652E+00
   7.448783E+00   3.937100E+00   8.379009E-01
   6.898746E+00   3.937200E+00   7.321649E-01
   5.229185E+00   3.937300E+00   8.065094E-01
   5.951824E+00   3.937400E+00   7.952576E-01
   6.199703E+00   3.937500E+00   7.220043E-01
   7.025031E+00   3.937600E+00   6.646523E-01
   7.038927E+00   3.937700E+00   7.414302E-01
   4.002869E+00   3.937800E+00   8.309677E-01
   3.670637E+00   3.937900E+00   8.421720E-01
   6.611756E+00   3.938000E+00   8.294150E-01
   4.748230E+00   3.938100E+00   8.521080E-01
   5.942506E+00   3.938200E+00   9.614826E-01
   6.601393E+00   3.938300E+00   1.115103E+00
   4.961667E+00   3.938400E+00   1.060365E+00
   6.174268E+00   3.938500E+00   1.127390E+00
   4.809410E+00   3.938600E+00   1.433374E+00
   4.888761E+00   3.938700E+00   1.396563E+00
   6.129321E+00   3.938800E+00   1.511487E+00
   5.386192E+00   3.938900E+00   1.640850E+00
   5.859058E+00   3.939000E+00   1.597430E+00
   5.354320E+00   3.939100E+00   1.762757E+00
   6.331786E+00   3.939200E+00   1.716242E+00
   6.169296E+00   3.939300E+00   1.449282E+00
   5.571476E+00   3.939400E+00   1.524409E+00
   4.619222E+00   3.939500E+00   1.790678E+00
   5.146172E+00   3.939600E+00   1.797800E+00
   5.739823E+00   3.939700E+00   1.646234E+00
   5.829401E+00   3.939800E+00   1.582813E+00
   5.852623E+00   3.939900E+00   1.484907E+00
   3.351176E+00   3.940000E+00   1.532584E+00
   5.329130E+00   3.940100E+00   1.622137E+00
   4.996594E+00   3.940200E+00   1.909254E+00
   4.329363E+00   3.940300E+00   2.055887E+00
   4.441380E+00   3.940400E+00   2.093329E+00
   4.801521E+00   3.940500E+00   2.094435E+00
   5.039011E+00   3.940600E+00   2.068745E+00
   5.060789E+00   3.940700E+00   2.112078E+00
   5.854027E+00   3.940800E+00   2.043846E+00
   4.677084E+00   3.940900E+00   1.948148E+00
   5.852335E+00   3.941000E+00   1.844039E+00
   5.798344E+00   3.941100E+00   1.875405E+00
   4.365637E+00   3.941200E+00   1.960051E+00
   4.872847E+00   3.941300E+00   1.908211E+00
   5.696006E+00   3.941400E+00   1.894925E+00
   4.730020E+00   3.941500E+00   1.889968E+00
   4.601873E+00   3.941600E+00   1.909960E+00
   4.584623E+00   3.941700E+00   1.912481E+00
   5.434293E+00   3.941800E+00   1.899017E+00
   4.355925E+00   3.941900E+00   1.988560E+00
   3.530342E+00   3.942000E+00   1.935140E+00
   4.809342E+00   3.942100E+00   1.754648E+00
   4.248097E+00   3.942200E+00   1.691746E+00
   5.659858E+00   3.942300E+00   1.646817E+00
   5.734259E+00   3.942400E+00   1.634773E+00
   5.193203E+00   3.942500E+00   1.012183E+00
   9.918376E+00   3.942600E+00   4.157695E-01
   7.256058E+00   3.942700E+00   2.283881E-01
   8.024464E+00   3.942800E+00   4.022650E-01
   4.293583E+00   3.942900E+00   3.933844E-01
   3.726528E+00   3.943000E+00   2.232800E-01
   5.455970E+00   3.943100E+00   3.201205E-01
   5.433146E+00   3.943200E+00   6.972328E-01
   4.087598E+00   3.943300E+00   9.422973E-01
   3.287796E+00   3.943400E+00   4.828932E-01
   1.744314E+00   3.943500E+00   2.110624E-01
   7.900620E-01   3.943600E+00   1.726610E-01
   7.773561E+00   3.943700E+00   4.932769E-01
   5.470290E+00   3.943800E+00   1.403616E+00
   4.057090E+00   3.943900E+00   1.790661E+00
   4.483374E+00   3.944000E+00   1.502816E+00
   5.403363E+00   3.944100E+00   7.491940E-01
   6.185425E+00   3.944200E+00   4.452070E-01
   5.209274E+00   3.944300E+00   5.817097E-01
   4.807835E+00   3.944400E+00   1.173888E+00
   6.010312E+00   3.944500E+00   1.492167E+00
   5.958850E+00   3.944600E+00   1.637627E+00
   4.446031E+00   3.944700E+00   1.757693E+00
   5.091329E+00   3.944800E+00   1.634024E+00
   4.677919E+00   3.944900E+00   1.503185E+00
   5.206089E+00   3.945000E+00   1.401872E+00
   6.726984E+00   3.945100E+00   1.350419E+00
   5.548698E+00   3.945200E+00   1.538945E+00
   4.387445E+00   3.945300E+00   1.667607E+00
   5.645838E+00   3.945400E+00   1.549098E+00
   5.524505E+00   3.945500E+00   1.610260E+00
   5.619076E+00   3.945600E+00   1.697525E+00
   3.651490E+00   3.945700E+00   1.459550E+00
   3.692220E+00   3.945800E+00   4.869685E-01
   1.119726E+01   3.945900E+00   1.020240E-01
   1.007360E+01   3.946000E+00   1.000220E-01
   9.363410E+00   3.946100E+00   2.989423E-01
   2.632741E+00   3.946200E+00   7.005479E-01
   1.705814E+00   3.946300E+00   4.824060E-01
   8.591349E+00   3.946400E+00   2.376218E-01
   2.089992E+00   3.946500E+00   3.475270E-01
   5.169403E+00   3.946600E+00   1.004380E+00
   6.066765E+00   3.946700E+00   1.529298E+00
   5.621695E+00   3.946800E+00   1.365965E+00
   5.493305E+00   3.946900E+00   1.181632E+00
   5.465007E+00   3.947000E+00   7.997558E-01
   3.416960E+00   3.947100E+00   6.773890E-01
   4.006841E+00   3.947200E+00   9.360431E-01
   4.556708E+00   3.947300E+00   1.520489E+00
   5.129325E+00   3.947400E+00   1.552169E+00
   5.694519E+00   3.947500E+00   1.456300E+00
   5.591688E+00   3.947600E+00   1.310345E+00
   5.034571E+00   3.947700E+00   1.259046E+00
   3.091949E+00   3.947800E+00   1.019623E+00
   9.655018E+00   3.947900E+00   3.951516E-01
   3.888072E+00   3.948000E+00   3.756850E-01
   4.675106E+00   3.948100E+00   8.611518E-01
   6.145474E+00   3.948200E+00   1.360499E+00
   6.261748E+00   3.948300E+00   1.506225E+00
   3.937330E+00   3.948400E+00   1.689636E+00
   5.452130E+00   3.948500E+00   1.443615E+00
   3.937405E+00   3.948600E+00   9.783494E-01
   8.138574E+00   3.948700E+00   4.010368E-01
   9.775209E+00   3.948800E+00   1.145345E-01
   7.408856E+00   3.948900E+00   1.350138E-01
   8.924700E+00   3.949000E+00   4.771553E-01
   5.787073E+00   3.949100E+00   1.123905E+00
   6.133952E+00   3.949200E+00   1.140543E+00
   5.101472E+00   3.949300E+00   1.199869E+00
   4.907541E+00   3.949400E+00   1.312201E+00
   4.040462E+00   3.949500E+00   1.140947E+00
   9.465700E+00   3.949600E+00   4.811166E-01
   8.620832E+00   3.949700E+00   2.333529E-01
   7.516513E+00   3.949800E+00   3.848105E-01
   6.768987E+00   3.949900E+00   1.112456E+00
   6.354077E+00   3.950000E+00   1.127944E+00
   5.896120E+00   3.950100E+00   1.275307E+00
   5.512704E+00   3.950200E+00   1.448923E+00
   4.118159E+00   3.950300E+00   9.076914E-01
   7.436587E+00   3.950400E+00   1.702053E-01
   8.658509E+00   3.950500E+00   8.929144E-02
   5.082330E+00   3.950600E+00   2.689682E-01
   6.067617E+00   3.950700E+00   9.598894E-01
   5.708693E+00   3.950800E+00   1.203082E+00
   6.068452E+00   3.950900E+00   1.160472E+00
   5.646224E+00   3.951000E+00   1.267618E+00
   7.055198E+00   3.951100E+00   1.362067E+00
   5.876378E+00   3.951200E+00   1.237439E+00
   5.927459E+00   3.951300E+00   1.189619E+00
   6.068977E+00   3.951400E+00   1.175165E+00
   1.010245E+01   3.951500E+00   7.706406E-01
   6.417428E+00   3.951600E+00   3.867685E-01
   3.925549E+00   3.951700E+00   4.083032E-01
   7.222660E+00   3.951800E+00   8.660597E-01
   5.852229E+00   3.951900E+00   1.310592E+00
   4.713562E+00   3.952000E+00   1.400863E+00
   6.515339E+00   3.952100E+00   1.369427E+00
   6.364547E-01   3.952200E+00   6.819206E-01
   1.507108E+01   3.952300E+00   1.241096E-01
   6.103537E+00   3.952400E+00   1.114296E-01
   9.289681E+00   3.952500E+00   3.699286E-01
   7.000977E+00   3.952600E+00   9.880716E-01
   4.590730E+00   3.952700E+00   1.294144E+00
   5.560464E+00   3.952800E+00   1.348137E+00
   3.770235E+00   3.952900E+00   1.383824E+00
   5.691326E+00   3.953000E+00   1.349212E+00
   5.305052E+00   3.953100E+00   1.414615E+00
   4.663221E+00   3.953200E+00   1.428092E+00
   5.079418E+00   3.953300E+00   1.345918E+00
   5.179323E+00   3.953400E+00   1.238214E+00
   6.906654E+00   3.953500E+00   1.186238E+00
   5.791503E+00   3.953600E+00   1.178617E+00
   4.956453E+00   3.953700E+00   7.602832E-01
   7.829661E+00   3.953800E+00   3.654448E-01
   8.196232E+00   3.953900E+00   4.868903E-01
   4.069731E+00   3.954000E+00   8.735786E-01
   5.494052E+00   3.954100E+00   1.104610E+00
   5.959015E+00   3.954200E+00   1.153158E+00
   5.610078E+00   3.954300E+00   7.226642E-01
   8.768368E+00   3.954400E+00   2.350171E-01
   8.312806E+00   3.954500E+00   2.095172E-01
   3.981339E+00   3.954600E+00   5.250681E-01
   5.570796E+00   3.954700E+00   1.091924E+00
   4.650857E+00   3.954800E+00   1.302576E+00
   5.654742E+00   3.954900E+00   1.449511E+00
   5.749022E+00   3.955000E+00   1.520240E+00
   5.070961E+00   3.955100E+00   1.521948E+00
   5.230195E+00   3.955200E+00   1.443141E+00
   6.517263E+00   3.955300E+00   1.336968E+00
   5.155911E+00   3.955400E+00   1.202461E+00
   4.601827E+00   3.955500E+00   1.121459E+00
   4.864578E+00   3.955600E+00   1.208634E+00
   5.235744E+00   3.955700E+00   1.232184E+00
   3.369343E+00   3.955800E+00   1.342266E+00
   3.873070E+00   3.955900E+00   1.299023E+00
   4.856754E+00   3.956000E+00   1.242920E+00
   5.464656E+00   3.956100E+00   9.953076E-01
   8.416325E+00   3.956200E+00   6.804060E-01
   6.028035E+00   3.956300E+00   8.188983E-01
   4.420057E+00   3.956400E+00   1.179160E+00
   4.925636E+00   3.956500E+00   1.189670E+00
   5.336506E+00   3.956600E+00   9.801306E-01
   8.522933E+00   3.956700E+00   4.951446E-01
   7.748100E+00   3.956800E+00   4.071498E-01
   4.533601E+00   3.956900E+00   6.745875E-01
   3.483838E+00   3.957000E+00   1.167372E+00
   3.704914E+00   3.957100E+00   1.377937E+00
   3.326460E+00   3.957200E+00   1.435576E+00
   4.453202E+00   3.957300E+00   1.354162E+00
   4.995790E+00   3.957400E+00   1.207453E+00
   6.327288E+00   3.957500E+00   1.140026E+00
   4.272121E+00   3.957600E+00   1.257749E+00
   6.870774E+00   3.957700E+00   1.112303E+00
   5.213261E+00   3.957800E+00   1.138521E+00
   4.851662E+00   3.957900E+00   1.202975E+00
   4.311663E+00   3.958000E+00   1.312575E+00
   5.638288E+00   3.958100E+00   1.322167E+00
   5.073591E+00   3.958200E+00   1.234291E+00
   5.857971E+00   3.958300E+00   1.118478E+00
   3.859173E+00   3.958400E+00   1.247825E+00
   5.500747E+00   3.958500E+00   1.180937E+00
   3.961104E+00   3.958600E+00   1.178340E+00
   4.042599E+00   3.958700E+00   9.994174E-01
   6.156149E+00   3.958800E+00   7.474960E-01
   4.977136E+00   3.958900E+00   7.938290E-01
   6.002829E+00   3.959000E+00   1.047348E+00
   5.041191E+00   3.959100E+00   1.157164E+00
   5.375701E+00   3.959200E+00   8.614769E-01
   6.363462E+00   3.959300E+00   6.814594E-01
   6.736002E+00   3.959400E+00   7.989945E-01
   2.826358E+00   3.959500E+00   1.107389E+00
   5.000042E+00   3.959600E+00   1.273735E+00
   3.253932E+00   3.959700E+00   1.378069E+00
   5.706707E+00   3.959800E+00   1.280645E+00
   5.012656E+00   3.959900E+00   1.223287E+00
   6.046516E+00   3.960000E+00   1.104465E+00
   4.211929E+00   3.960100E+00   1.079126E+00
   5.944302E+00   3.960200E+00   1.154363E+00
   4.435084E+00   3.960300E+00   1.241473E+00
   5.277505E+00   3.960400E+00   1.196342E+00
   5.319966E+00   3.960500E+00   1.201397E+00
   4.350584E+00   3.960600E+00   1.152796E+00
   4.867711E+00   3.960700E+00   1.042918E+00
   4.039763E+00   3.960800E+00   1.021176E+00
   6.137196E+00   3.960900E+00   8.903136E-01
   5.707587E+00   3.961000E+00   9.062743E-01
   4.659873E+00   3.961100E+00   1.060656E+00
   4.059318E+00   3.961200E+00   1.124714E+00
   5.390350E+00   3.961300E+00   1.109289E+00
   4.768568E+00   3.961400E+00   1.154087E+00
   4.470216E+00   3.961500E+00   1.085515E+00
   6.016446E+00   3.961600E+00   7.996885E-01
   6.719051E+00   3.961700E+00   6.555032E-01
   6.497098E+00   3.961800E+00   7.699562E-01
   4.715487E+00   3.961900E+00   8.742952E-01
   5.329886E+00   3.962000E+00   8.179170E-01
   6.073476E+00   3.962100E+00   7.355152E-01
   3.839632E+00   3.962200E+00   8.737611E-01
   4.049829E+00   3.962300E+00   1.113243E+00
   1.195920E+00   3.962400E+00   1.233677E+00
   3.878479E+00   3.962500E+00   1.138546E+00
   3.876896E+00   3.962600E+00   1.075178E+00
   4.192013E+00   3.962700E+00   9.803952E-01
   3.885204E+00   3.962800E+00   9.653699E-01
   5.633839E+00   3.962900E+00   9.959590E-01
   3.832238E+00   3.963000E+00   1.111053E+00
   3.021075E+00   3.963100E+00   1.137741E+00
   4.729109E+00   3.963200E+00   1.075120E+00
   3.563102E+00   3.963300E+00   1.099446E+00
   4.253075E+00   3.963400E+00   1.109069E+00
   4.316950E+00   3.963500E+00   1.121023E+00
   4.863615E+00   3.963600E+00   1.041844E+00
   6.234784E+00   3.963700E+00   9.936820E-01
   3.613189E+00   3.963800E+00   1.024947E+00
   2.820939E+00   3.963900E+00   1.026584E+00
   3.091439E+00   3.964000E+00   1.024264E+00
   6.011197E+00   3.964100E+00   9.222198E-01
   6.992163E+00   3.964200E+00   8.416702E-01
   5.176976E+00   3.964300E+00   7.778254E-01
   5.237430E+00   3.964400E+00   7.360850E-01
   4.143626E+00   3.964500E+00   6.525099E-01
